"Displacements","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.51802,0,0,0,0,0,0,0,0,0,0,0,0,0.46802,0.023792,0,0.46864,0,0,0,45,0,0,0,0.46,0.06,0
0.49947,0,0,0,0,0,0,0,0,0,0,0,0,0.45943,0.022689,0,0.46001,0,0,0,45,0,0,0,0.48,0.06,0
0.48127,0,0,0,0,0,0,0,0,0,0,0,0,0.45137,0.020466,0,0.45185,0,0,0,45,0,0,0,0.5,0.06,0
0.46336,0,0,0,0,0,0,0,0,0,0,0,0,0.44431,0.017147,0,0.44465,0,0,0,45,0,0,0,0.52,0.06,0
0.44572,0,0,0,0,0,0,0,0,0,0,0,0,0.43866,0.012897,0,0.43885,0,0,0,45,0,0,0,0.54,0.06,0
0.42827,0,0,0,0,0,0,0,0,0,0,0,0,0.43473,0.0079734,0,0.4348,0,0,0,45,0,0,0,0.56,0.06,0
0.41094,0,0,0,0,0,0,0,0,0,0,0,0,0.43274,0.0026581,0,0.43274,0,0,0,45,0,0,0,0.58,0.06,0
0.39365,0,0,0,0,0,0,0,0,0,0,0,0,0.43276,-0.002782,0,0.43276,0,0,0,45,0,0,0,0.6,0.06,0
0.37632,0,0,0,0,0,0,0,0,0,0,0,0,0.4348,-0.0080934,0,0.43487,0,0,0,45,0,0,0,0.62,0.06,0
0.35887,0,0,0,0,0,0,0,0,0,0,0,0,0.43877,-0.013009,0,0.43896,0,0,0,45,0,0,0,0.64,0.06,0
0.34122,0,0,0,0,0,0,0,0,0,0,0,0,0.44446,-0.017247,0,0.4448,0,0,0,45,0,0,0,0.66,0.06,0
0.32331,0,0,0,0,0,0,0,0,0,0,0,0,0.45156,-0.020547,0,0.45204,0,0,0,45,0,0,0,0.68,0.06,0
0.3051,0,0,0,0,0,0,0,0,0,0,0,0,0.45965,-0.022745,0,0.46023,0,0,0,45,0,0,0,0.7,0.06,0
0.28654,0,0,0,0,0,0,0,0,0,0,0,0,0.46826,-0.023812,0,0.46888,0,0,0,45,0,0,0,0.72,0.06,0
0.26764,0,0,0,0,0,0,0,0,0,0,0,0,0.47696,-0.023858,0,0.47757,0,0,0,45,0,0,0,0.74,0.06,0
0.24838,0,0,0,0,0,0,0,0,0,0,0,0,0.48539,-0.023077,0,0.48596,0,0,0,45,0,0,0,0.76,0.06,0
0.2288,0,0,0,0,0,0,0,0,0,0,0,0,0.4933,-0.021686,0,0.49379,0,0,0,45,0,0,0,0.78,0.06,0
0.20892,0,0,0,0,0,0,0,0,0,0,0,0,0.50054,-0.019887,0,0.50094,0,0,0,45,0,0,0,0.8,0.06,0
0.18876,0,0,0,0,0,0,0,0,0,0,0,0,0.50701,-0.017844,0,0.50733,0,0,0,45,0,0,0,0.82,0.06,0
0.16836,0,0,0,0,0,0,0,0,0,0,0,0,0.51268,-0.015684,0,0.51292,0,0,0,45,0,0,0,0.84,0.06,0
0.14775,0,0,0,0,0,0,0,0,0,0,0,0,0.51756,-0.013498,0,0.51774,0,0,0,45,0,0,0,0.86,0.06,0
0.12695,0,0,0,0,0,0,0,0,0,0,0,0,0.52167,-0.011348,0,0.5218,0,0,0,45,0,0,0,0.88,0.06,0
0.10601,0,0,0,0,0,0,0,0,0,0,0,0,0.52506,-0.0092684,0,0.52514,0,0,0,45,0,0,0,0.9,0.06,0
0.08495,0,0,0,0,0,0,0,0,0,0,0,0,0.52775,-0.0072757,0,0.5278,0,0,0,45,0,0,0,0.92,0.06,0
0.063793,0,0,0,0,0,0,0,0,0,0,0,0,0.5298,-0.0053685,0,0.52982,0,0,0,45,0,0,0,0.94,0.06,0
0.042566,0,0,0,0,0,0,0,0,0,0,0,0,0.53123,-0.0035346,0,0.53124,0,0,0,45,0,0,0,0.96,0.06,0
0.021294,0,0,0,0,0,0,0,0,0,0,0,0,0.53208,-0.0017535,0,0.53208,0,0,0,45,0,0,0,0.98,0.06,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.53236,1.0842e-19,0,0.53236,0,0,0,45,0,0,0,1,0.06,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.54335,-5.2646e-16,0,0.54335,0,0,0,45,0,0,0,0,0.08,0
0.97827,0,0,0,0,0,0,0,0,0,0,0,0,0.54331,0.00043842,0,0.54331,0,0,0,45,0,0,0,0.02,0.08,0
0.95654,0,0,0,0,0,0,0,0,0,0,0,0,0.54317,0.00089228,0,0.54317,0,0,0,45,0,0,0,0.04,0.08,0
0.93481,0,0,0,0,0,0,0,0,0,0,0,0,0.54294,0.0013773,0,0.54294,0,0,0,45,0,0,0,0.06,0.08,0
0.9131,0,0,0,0,0,0,0,0,0,0,0,0,0.5426,0.00191,0,0.5426,0,0,0,45,0,0,0,0.08,0.08,0
0.89141,0,0,0,0,0,0,0,0,0,0,0,0,0.54214,0.0025075,0,0.54214,0,0,0,45,0,0,0,0.1,0.08,0
0.86973,0,0,0,0,0,0,0,0,0,0,0,0,0.54154,0.0031884,0,0.54155,0,0,0,45,0,0,0,0.12,0.08,0
0.84808,0,0,0,0,0,0,0,0,0,0,0,0,0.54079,0.0039723,0,0.5408,0,0,0,45,0,0,0,0.14,0.08,0
0.82647,0,0,0,0,0,0,0,0,0,0,0,0,0.53985,0.0048803,0,0.53987,0,0,0,45,0,0,0,0.16,0.08,0
0.80489,0,0,0,0,0,0,0,0,0,0,0,0,0.53869,0.0059347,0,0.53872,0,0,0,45,0,0,0,0.18,0.08,0
0.78337,0,0,0,0,0,0,0,0,0,0,0,0,0.53727,0.0071585,0,0.53732,0,0,0,45,0,0,0,0.2,0.08,0
0.76191,0,0,0,0,0,0,0,0,0,0,0,0,0.53555,0.0085742,0,0.53561,0,0,0,45,0,0,0,0.22,0.08,0
0.74053,0,0,0,0,0,0,0,0,0,0,0,0,0.53346,0.010203,0,0.53356,0,0,0,45,0,0,0,0.24,0.08,0
0.71923,0,0,0,0,0,0,0,0,0,0,0,0,0.53094,0.012061,0,0.53108,0,0,0,45,0,0,0,0.26,0.08,0
0.69805,0,0,0,0,0,0,0,0,0,0,0,0,0.52793,0.014157,0,0.52812,0,0,0,45,0,0,0,0.28,0.08,0
0.677,0,0,0,0,0,0,0,0,0,0,0,0,0.52433,0.016487,0,0.5246,0,0,0,45,0,0,0,0.3,0.08,0
0.65611,0,0,0,0,0,0,0,0,0,0,0,0,0.52007,0.019027,0,0.52042,0,0,0,45,0,0,0,0.32,0.08,0
0.6354,0,0,0,0,0,0,0,0,0,0,0,0,0.51506,0.021728,0,0.51553,0,0,0,45,0,0,0,0.34,0.08,0
0.6149,0,0,0,0,0,0,0,0,0,0,0,0,0.50923,0.024506,0,0.50983,0,0,0,45,0,0,0,0.36,0.08,0
0.59466,0,0,0,0,0,0,0,0,0,0,0,0,0.50252,0.027235,0,0.50327,0,0,0,45,0,0,0,0.38,0.08,0
0.5747,0,0,0,0,0,0,0,0,0,0,0,0,0.49491,0.029743,0,0.49582,0,0,0,45,0,0,0,0.4,0.08,0
0.55506,0,0,0,0,0,0,0,0,0,0,0,0,0.48642,0.031799,0,0.48748,0,0,0,45,0,0,0,0.42,0.08,0
0.53578,0,0,0,0,0,0,0,0,0,0,0,0,0.47716,0.033103,0,0.47833,0,0,0,45,0,0,0,0.44,0.08,0
0.51689,0,0,0,0,0,0,0,0,0,0,0,0,0.46739,0.033295,0,0.4686,0,0,0,45,0,0,0,0.46,0.08,0
0.49839,0,0,0,0,0,0,0,0,0,0,0,0,0.45751,0.032008,0,0.45865,0,0,0,45,0,0,0,0.48,0.08,0
0.48029,0,0,0,0,0,0,0,0,0,0,0,0,0.4481,0.029009,0,0.44906,0,0,0,45,0,0,0,0.5,0.08,0
0.46255,0,0,0,0,0,0,0,0,0,0,0,0,0.4398,0.024318,0,0.44048,0,0,0,45,0,0,0,0.52,0.08,0
0.44511,0,0,0,0,0,0,0,0,0,0,0,0,0.43318,0.018237,0,0.43357,0,0,0,45,0,0,0,0.54,0.08,0
0.42789,0,0,0,0,0,0,0,0,0,0,0,0,0.42863,0.011226,0,0.42877,0,0,0,45,0,0,0,0.56,0.08,0
0.41082,0,0,0,0,0,0,0,0,0,0,0,0,0.42634,0.0037323,0,0.42634,0,0,0,45,0,0,0,0.58,0.08,0
0.39378,0,0,0,0,0,0,0,0,0,0,0,0,0.42636,-0.0039034,0,0.42637,0,0,0,45,0,0,0,0.6,0.08,0
0.37671,0,0,0,0,0,0,0,0,0,0,0,0,0.4287,-0.011393,0,0.42885,0,0,0,45,0,0,0,0.62,0.08,0
0.35949,0,0,0,0,0,0,0,0,0,0,0,0,0.4333,-0.018394,0,0.43369,0,0,0,45,0,0,0,0.64,0.08,0
0.34204,0,0,0,0,0,0,0,0,0,0,0,0,0.43997,-0.024459,0,0.44066,0,0,0,45,0,0,0,0.66,0.08,0
0.32429,0,0,0,0,0,0,0,0,0,0,0,0,0.44831,-0.029129,0,0.44928,0,0,0,45,0,0,0,0.68,0.08,0
0.30618,0,0,0,0,0,0,0,0,0,0,0,0,0.45776,-0.032097,0,0.45891,0,0,0,45,0,0,0,0.7,0.08,0
0.28767,0,0,0,0,0,0,0,0,0,0,0,0,0.46767,-0.033342,0,0.46889,0,0,0,45,0,0,0,0.72,0.08,0
0.26876,0,0,0,0,0,0,0,0,0,0,0,0,0.47748,-0.033093,0,0.47865,0,0,0,45,0,0,0,0.74,0.08,0
0.24947,0,0,0,0,0,0,0,0,0,0,0,0,0.48675,-0.03171,0,0.4878,0,0,0,45,0,0,0,0.76,0.08,0
0.22982,0,0,0,0,0,0,0,0,0,0,0,0,0.49525,-0.029546,0,0.49615,0,0,0,45,0,0,0,0.78,0.08,0
0.20985,0,0,0,0,0,0,0,0,0,0,0,0,0.50285,-0.026894,0,0.50358,0,0,0,45,0,0,0,0.8,0.08,0
0.1896,0,0,0,0,0,0,0,0,0,0,0,0,0.50951,-0.023974,0,0.51008,0,0,0,45,0,0,0,0.82,0.08,0
0.16909,0,0,0,0,0,0,0,0,0,0,0,0,0.51525,-0.020952,0,0.51568,0,0,0,45,0,0,0,0.84,0.08,0
0.14838,0,0,0,0,0,0,0,0,0,0,0,0,0.52011,-0.017942,0,0.52043,0,0,0,45,0,0,0,0.86,0.08,0
0.12748,0,0,0,0,0,0,0,0,0,0,0,0,0.52415,-0.015019,0,0.52437,0,0,0,45,0,0,0,0.88,0.08,0
0.10644,0,0,0,0,0,0,0,0,0,0,0,0,0.52743,-0.012224,0,0.52758,0,0,0,45,0,0,0,0.9,0.08,0
0.085288,0,0,0,0,0,0,0,0,0,0,0,0,0.53002,-0.0095679,0,0.53011,0,0,0,45,0,0,0,0.92,0.08,0
0.064042,0,0,0,0,0,0,0,0,0,0,0,0,0.53197,-0.0070443,0,0.53202,0,0,0,45,0,0,0,0.94,0.08,0
0.04273,0,0,0,0,0,0,0,0,0,0,0,0,0.53333,-0.0046307,0,0.53335,0,0,0,45,0,0,0,0.96,0.08,0
0.021376,0,0,0,0,0,0,0,0,0,0,0,0,0.53413,-0.0022952,0,0.53413,0,0,0,45,0,0,0,0.98,0.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.53439,-6.5052e-19,0,0.53439,0,0,0,45,0,0,0,1,0.08,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.54383,-6.0509e-16,0,0.54383,0,0,0,45,0,0,0,0,0.1,0
0.97825,0,0,0,0,0,0,0,0,0,0,0,0,0.5438,0.00051887,0,0.5438,0,0,0,45,0,0,0,0.02,0.1,0
0.9565,0,0,0,0,0,0,0,0,0,0,0,0,0.54369,0.0010565,0,0.54369,0,0,0,45,0,0,0,0.04,0.1,0
0.93475,0,0,0,0,0,0,0,0,0,0,0,0,0.5435,0.0016319,0,0.5435,0,0,0,45,0,0,0,0.06,0.1,0
0.91302,0,0,0,0,0,0,0,0,0,0,0,0,0.54322,0.0022652,0,0.54322,0,0,0,45,0,0,0,0.08,0.1,0
0.89129,0,0,0,0,0,0,0,0,0,0,0,0,0.54284,0.0029775,0,0.54285,0,0,0,45,0,0,0,0.1,0.1,0
0.86959,0,0,0,0,0,0,0,0,0,0,0,0,0.54235,0.0037917,0,0.54236,0,0,0,45,0,0,0,0.12,0.1,0
0.84791,0,0,0,0,0,0,0,0,0,0,0,0,0.54173,0.0047323,0,0.54175,0,0,0,45,0,0,0,0.14,0.1,0
0.82625,0,0,0,0,0,0,0,0,0,0,0,0,0.54094,0.0058262,0,0.54097,0,0,0,45,0,0,0,0.16,0.1,0
0.80463,0,0,0,0,0,0,0,0,0,0,0,0,0.53996,0.0071021,0,0.54,0,0,0,45,0,0,0,0.18,0.1,0
0.78305,0,0,0,0,0,0,0,0,0,0,0,0,0.53874,0.0085906,0,0.53881,0,0,0,45,0,0,0,0.2,0.1,0
0.76153,0,0,0,0,0,0,0,0,0,0,0,0,0.53725,0.010323,0,0.53735,0,0,0,45,0,0,0,0.22,0.1,0
0.74007,0,0,0,0,0,0,0,0,0,0,0,0,0.53541,0.01233,0,0.53556,0,0,0,45,0,0,0,0.24,0.1,0
0.7187,0,0,0,0,0,0,0,0,0,0,0,0,0.53317,0.01464,0,0.53337,0,0,0,45,0,0,0,0.26,0.1,0
0.69742,0,0,0,0,0,0,0,0,0,0,0,0,0.53043,0.017272,0,0.53071,0,0,0,45,0,0,0,0.28,0.1,0
0.67626,0,0,0,0,0,0,0,0,0,0,0,0,0.5271,0.020233,0,0.52749,0,0,0,45,0,0,0,0.3,0.1,0
0.65525,0,0,0,0,0,0,0,0,0,0,0,0,0.52307,0.023506,0,0.5236,0,0,0,45,0,0,0,0.32,0.1,0
0.63442,0,0,0,0,0,0,0,0,0,0,0,0,0.51822,0.027043,0,0.51893,0,0,0,45,0,0,0,0.34,0.1,0
0.61379,0,0,0,0,0,0,0,0,0,0,0,0,0.51243,0.030752,0,0.51336,0,0,0,45,0,0,0,0.36,0.1,0
0.59342,0,0,0,0,0,0,0,0,0,0,0,0,0.5056,0.034489,0,0.50679,0,0,0,45,0,0,0,0.38,0.1,0
0.57335,0,0,0,0,0,0,0,0,0,0,0,0,0.49764,0.038049,0,0.49911,0,0,0,45,0,0,0,0.4,0.1,0
0.55361,0,0,0,0,0,0,0,0,0,0,0,0,0.4885,0.041151,0,0.49025,0,0,0,45,0,0,0,0.42,0.1,0
0.53427,0,0,0,0,0,0,0,0,0,0,0,0,0.4782,0.043425,0,0.4802,0,0,0,45,0,0,0,0.44,0.1,0
0.51536,0,0,0,0,0,0,0,0,0,0,0,0,0.46692,0.044309,0,0.46906,0,0,0,45,0,0,0,0.46,0.1,0
0.49691,0,0,0,0,0,0,0,0,0,0,0,0,0.45515,0.043145,0,0.45722,0,0,0,45,0,0,0,0.48,0.1,0
0.47895,0,0,0,0,0,0,0,0,0,0,0,0,0.44368,0.039356,0,0.44546,0,0,0,45,0,0,0,0.5,0.1,0
0.46142,0,0,0,0,0,0,0,0,0,0,0,0,0.43354,0.032944,0,0.4348,0,0,0,45,0,0,0,0.52,0.1,0
0.44426,0,0,0,0,0,0,0,0,0,0,0,0,0.42557,0.024485,0,0.42627,0,0,0,45,0,0,0,0.54,0.1,0
0.42737,0,0,0,0,0,0,0,0,0,0,0,0,0.42023,0.014909,0,0.42048,0,0,0,45,0,0,0,0.56,0.1,0
0.41064,0,0,0,0,0,0,0,0,0,0,0,0,0.41761,0.0049171,0,0.41762,0,0,0,45,0,0,0,0.58,0.1,0
0.39397,0,0,0,0,0,0,0,0,0,0,0,0,0.41763,-0.0051399,0,0.41764,0,0,0,45,0,0,0,0.6,0.1,0
0.37723,0,0,0,0,0,0,0,0,0,0,0,0,0.42031,-0.015127,0,0.42057,0,0,0,45,0,0,0,0.62,0.1,0
0.36034,0,0,0,0,0,0,0,0,0,0,0,0,0.4257,-0.024692,0,0.42641,0,0,0,45,0,0,0,0.64,0.1,0
0.34318,0,0,0,0,0,0,0,0,0,0,0,0,0.43373,-0.033134,0,0.435,0,0,0,45,0,0,0,0.66,0.1,0
0.32564,0,0,0,0,0,0,0,0,0,0,0,0,0.44392,-0.039522,0,0.44571,0,0,0,45,0,0,0,0.68,0.1,0
0.30766,0,0,0,0,0,0,0,0,0,0,0,0,0.45543,-0.043278,0,0.45753,0,0,0,45,0,0,0,0.7,0.1,0
0.28921,0,0,0,0,0,0,0,0,0,0,0,0,0.46726,-0.044398,0,0.46941,0,0,0,45,0,0,0,0.72,0.1,0
0.27028,0,0,0,0,0,0,0,0,0,0,0,0,0.47859,-0.043452,0,0.48059,0,0,0,45,0,0,0,0.74,0.1,0
0.25092,0,0,0,0,0,0,0,0,0,0,0,0,0.48894,-0.041093,0,0.49068,0,0,0,45,0,0,0,0.76,0.1,0
0.23117,0,0,0,0,0,0,0,0,0,0,0,0,0.49812,-0.037872,0,0.49957,0,0,0,45,0,0,0,0.78,0.1,0
0.21107,0,0,0,0,0,0,0,0,0,0,0,0,0.50611,-0.034149,0,0.50727,0,0,0,45,0,0,0,0.8,0.1,0
0.19068,0,0,0,0,0,0,0,0,0,0,0,0,0.51295,-0.030191,0,0.51384,0,0,0,45,0,0,0,0.82,0.1,0
0.17003,0,0,0,0,0,0,0,0,0,0,0,0,0.51871,-0.026193,0,0.51938,0,0,0,45,0,0,0,0.84,0.1,0
0.14918,0,0,0,0,0,0,0,0,0,0,0,0,0.52349,-0.022287,0,0.52397,0,0,0,45,0,0,0,0.86,0.1,0
0.12816,0,0,0,0,0,0,0,0,0,0,0,0,0.52739,-0.018555,0,0.52772,0,0,0,45,0,0,0,0.88,0.1,0
0.10699,0,0,0,0,0,0,0,0,0,0,0,0,0.53051,-0.015032,0,0.53072,0,0,0,45,0,0,0,0.9,0.1,0
0.085715,0,0,0,0,0,0,0,0,0,0,0,0,0.53293,-0.011723,0,0.53306,0,0,0,45,0,0,0,0.92,0.1,0
0.064356,0,0,0,0,0,0,0,0,0,0,0,0,0.53473,-0.0086071,0,0.5348,0,0,0,45,0,0,0,0.94,0.1,0
0.042937,0,0,0,0,0,0,0,0,0,0,0,0,0.53598,-0.005647,0,0.53601,0,0,0,45,0,0,0,0.96,0.1,0
0.021478,0,0,0,0,0,0,0,0,0,0,0,0,0.53671,-0.0027956,0,0.53672,0,0,0,45,0,0,0,0.98,0.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.53695,1.5179e-18,0,0.53695,0,0,0,45,0,0,0,1,0.1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.54439,1.1984e-15,0,0.54439,0,0,0,45,0,0,0,0,0.12,0
0.97822,0,0,0,0,0,0,0,0,0,0,0,0,0.54436,0.00058075,0,0.54436,0,0,0,45,0,0,0,0.02,0.12,0
0.95645,0,0,0,0,0,0,0,0,0,0,0,0,0.54428,0.0011831,0,0.54429,0,0,0,45,0,0,0,0.04,0.12,0
0.93468,0,0,0,0,0,0,0,0,0,0,0,0,0.54414,0.0018291,0,0.54415,0,0,0,45,0,0,0,0.06,0.12,0
0.91292,0,0,0,0,0,0,0,0,0,0,0,0,0.54394,0.0025419,0,0.54395,0,0,0,45,0,0,0,0.08,0.12,0
0.89117,0,0,0,0,0,0,0,0,0,0,0,0,0.54366,0.0033463,0,0.54367,0,0,0,45,0,0,0,0.1,0.12,0
0.86943,0,0,0,0,0,0,0,0,0,0,0,0,0.5433,0.0042691,0,0.54331,0,0,0,45,0,0,0,0.12,0.12,0
0.8477,0,0,0,0,0,0,0,0,0,0,0,0,0.54282,0.0053398,0,0.54285,0,0,0,45,0,0,0,0.14,0.12,0
0.826,0,0,0,0,0,0,0,0,0,0,0,0,0.54222,0.0065907,0,0.54226,0,0,0,45,0,0,0,0.16,0.12,0
0.80432,0,0,0,0,0,0,0,0,0,0,0,0,0.54145,0.0080574,0,0.54151,0,0,0,45,0,0,0,0.18,0.12,0
0.78268,0,0,0,0,0,0,0,0,0,0,0,0,0.54049,0.0097787,0,0.54058,0,0,0,45,0,0,0,0.2,0.12,0
0.76109,0,0,0,0,0,0,0,0,0,0,0,0,0.53929,0.011796,0,0.53941,0,0,0,45,0,0,0,0.22,0.12,0
0.73954,0,0,0,0,0,0,0,0,0,0,0,0,0.53778,0.014153,0,0.53796,0,0,0,45,0,0,0,0.24,0.12,0
0.71806,0,0,0,0,0,0,0,0,0,0,0,0,0.53589,0.016893,0,0.53615,0,0,0,45,0,0,0,0.26,0.12,0
0.69667,0,0,0,0,0,0,0,0,0,0,0,0,0.53352,0.020051,0,0.5339,0,0,0,45,0,0,0,0.28,0.12,0
0.67538,0,0,0,0,0,0,0,0,0,0,0,0,0.53057,0.023655,0,0.53109,0,0,0,45,0,0,0,0.3,0.12,0
0.65422,0,0,0,0,0,0,0,0,0,0,0,0,0.52688,0.027706,0,0.52761,0,0,0,45,0,0,0,0.32,0.12,0
0.63323,0,0,0,0,0,0,0,0,0,0,0,0,0.52231,0.032168,0,0.5233,0,0,0,45,0,0,0,0.34,0.12,0
0.61244,0,0,0,0,0,0,0,0,0,0,0,0,0.51668,0.036951,0,0.518,0,0,0,45,0,0,0,0.36,0.12,0
0.5919,0,0,0,0,0,0,0,0,0,0,0,0,0.50982,0.041899,0,0.51155,0,0,0,45,0,0,0,0.38,0.12,0
0.57166,0,0,0,0,0,0,0,0,0,0,0,0,0.50157,0.04678,0,0.50376,0,0,0,45,0,0,0,0.4,0.12,0
0.55177,0,0,0,0,0,0,0,0,0,0,0,0,0.49179,0.051295,0,0.49449,0,0,0,45,0,0,0,0.42,0.12,0
0.53231,0,0,0,0,0,0,0,0,0,0,0,0,0.48032,0.055013,0,0.4835,0,0,0,45,0,0,0,0.44,0.12,0
0.51335,0,0,0,0,0,0,0,0,0,0,0,0,0.46711,0.057434,0,0.47068,0,0,0,45,0,0,0,0.46,0.12,0
0.49494,0,0,0,0,0,0,0,0,0,0,0,0,0.45255,0.057054,0,0.4562,0,0,0,45,0,0,0,0.48,0.12,0
0.47714,0,0,0,0,0,0,0,0,0,0,0,0,0.4379,0.052694,0,0.44111,0,0,0,45,0,0,0,0.5,0.12,0
0.45991,0,0,0,0,0,0,0,0,0,0,0,0,0.42493,0.043677,0,0.42719,0,0,0,45,0,0,0,0.52,0.12,0
0.44315,0,0,0,0,0,0,0,0,0,0,0,0,0.41515,0.031773,0,0.41635,0,0,0,45,0,0,0,0.54,0.12,0
0.4267,0,0,0,0,0,0,0,0,0,0,0,0,0.40906,0.018793,0,0.40946,0,0,0,45,0,0,0,0.56,0.12,0
0.41042,0,0,0,0,0,0,0,0,0,0,0,0,0.40629,0.0061078,0,0.4063,0,0,0,45,0,0,0,0.58,0.12,0
0.3942,0,0,0,0,0,0,0,0,0,0,0,0,0.40632,-0.0063873,0,0.40633,0,0,0,45,0,0,0,0.6,0.12,0
0.37792,0,0,0,0,0,0,0,0,0,0,0,0,0.40915,-0.019067,0,0.40957,0,0,0,45,0,0,0,0.62,0.12,0
0.36146,0,0,0,0,0,0,0,0,0,0,0,0,0.4153,-0.032037,0,0.41652,0,0,0,45,0,0,0,0.64,0.12,0
0.34469,0,0,0,0,0,0,0,0,0,0,0,0,0.42514,-0.043924,0,0.42742,0,0,0,45,0,0,0,0.66,0.12,0
0.32745,0,0,0,0,0,0,0,0,0,0,0,0,0.43817,-0.052916,0,0.4414,0,0,0,45,0,0,0,0.68,0.12,0
0.30964,0,0,0,0,0,0,0,0,0,0,0,0,0.45288,-0.057243,0,0.45655,0,0,0,45,0,0,0,0.7,0.12,0
0.29122,0,0,0,0,0,0,0,0,0,0,0,0,0.4675,-0.05758,0,0.47109,0,0,0,45,0,0,0,0.72,0.12,0
0.27224,0,0,0,0,0,0,0,0,0,0,0,0,0.48078,-0.055101,0,0.48397,0,0,0,45,0,0,0,0.74,0.12,0
0.25276,0,0,0,0,0,0,0,0,0,0,0,0,0.49233,-0.051301,0,0.49502,0,0,0,45,0,0,0,0.76,0.12,0
0.23285,0,0,0,0,0,0,0,0,0,0,0,0,0.50219,-0.046667,0,0.50437,0,0,0,45,0,0,0,0.78,0.12,0
0.21258,0,0,0,0,0,0,0,0,0,0,0,0,0.51053,-0.041616,0,0.51223,0,0,0,45,0,0,0,0.8,0.12,0
0.19201,0,0,0,0,0,0,0,0,0,0,0,0,0.51747,-0.036429,0,0.51875,0,0,0,45,0,0,0,0.82,0.12,0
0.17119,0,0,0,0,0,0,0,0,0,0,0,0,0.52316,-0.031324,0,0.5241,0,0,0,45,0,0,0,0.84,0.12,0
0.15016,0,0,0,0,0,0,0,0,0,0,0,0,0.52775,-0.026445,0,0.52841,0,0,0,45,0,0,0,0.86,0.12,0
0.12897,0,0,0,0,0,0,0,0,0,0,0,0,0.53141,-0.021869,0,0.53186,0,0,0,45,0,0,0,0.88,0.12,0
0.10765,0,0,0,0,0,0,0,0,0,0,0,0,0.53427,-0.017619,0,0.53456,0,0,0,45,0,0,0,0.9,0.12,0
0.086226,0,0,0,0,0,0,0,0,0,0,0,0,0.53645,-0.01368,0,0.53662,0,0,0,45,0,0,0,0.92,0.12,0
0.064731,0,0,0,0,0,0,0,0,0,0,0,0,0.53805,-0.010011,0,0.53814,0,0,0,45,0,0,0,0.94,0.12,0
0.043182,0,0,0,0,0,0,0,0,0,0,0,0,0.53914,-0.0065526,0,0.53918,0,0,0,45,0,0,0,0.96,0.12,0
0.021599,0,0,0,0,0,0,0,0,0,0,0,0,0.53978,-0.0032395,0,0.53978,0,0,0,45,0,0,0,0.98,0.12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.53999,-1.7347e-18,0,0.53998,0,0,0,45,0,0,0,1,0.12,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.545,9.174e-16,0,0.545,0,0,0,45,0,0,0,0,0.14,0
0.9782,0,0,0,0,0,0,0,0,0,0,0,0,0.54498,0.00062124,0,0.54498,0,0,0,45,0,0,0,0.02,0.14,0
0.9564,0,0,0,0,0,0,0,0,0,0,0,0,0.54494,0.0012664,0,0.54494,0,0,0,45,0,0,0,0.04,0.14,0
0.93461,0,0,0,0,0,0,0,0,0,0,0,0,0.54486,0.0019599,0,0.54486,0,0,0,45,0,0,0,0.06,0.14,0
0.91281,0,0,0,0,0,0,0,0,0,0,0,0,0.54474,0.0027277,0,0.54474,0,0,0,45,0,0,0,0.08,0.14,0
0.89103,0,0,0,0,0,0,0,0,0,0,0,0,0.54457,0.0035976,0,0.54458,0,0,0,45,0,0,0,0.1,0.14,0
0.86925,0,0,0,0,0,0,0,0,0,0,0,0,0.54434,0.0045998,0,0.54436,0,0,0,45,0,0,0,0.12,0.14,0
0.84748,0,0,0,0,0,0,0,0,0,0,0,0,0.54405,0.0057682,0,0.54408,0,0,0,45,0,0,0,0.14,0.14,0
0.82572,0,0,0,0,0,0,0,0,0,0,0,0,0.54365,0.0071405,0,0.5437,0,0,0,45,0,0,0,0.16,0.14,0
0.80399,0,0,0,0,0,0,0,0,0,0,0,0,0.54314,0.008759,0,0.54321,0,0,0,45,0,0,0,0.18,0.14,0
0.78227,0,0,0,0,0,0,0,0,0,0,0,0,0.54248,0.010671,0,0.54259,0,0,0,45,0,0,0,0.2,0.14,0
0.76059,0,0,0,0,0,0,0,0,0,0,0,0,0.54162,0.01293,0,0.54178,0,0,0,45,0,0,0,0.22,0.14,0
0.73894,0,0,0,0,0,0,0,0,0,0,0,0,0.54051,0.015593,0,0.54073,0,0,0,45,0,0,0,0.24,0.14,0
